account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
a6cc8c10-8059-4f62-8eb0-126dba2d0df5,8b901a8d-b4aa-4142-9aed-fd6e1d13f18a,checking,dormant,2021-06-10,37556.62,EUR,
2b7bb4a8-be7f-454d-860c-08dfa0c38e78,44615304-e723-4062-9a58-fc6a0d7dd9fc,checking,closed,2020-12-19,11850.03,GBP,
6531fa9b-1e4c-45e9-8147-e21a3e1be820,19d55cc6-f70d-4c20-87b4-e71f266108f1,checking,active,2024-06-12,36632.41,EUR,
a657bb99-07c1-4336-b783-e876d8361475,cd3de236-42ae-4fbf-8777-52e7c355f48b,loan,dormant,2023-02-06,6099.8,USD,
9c5d7a96-7bc3-4cfb-bc03-adc694f69345,4e62b258-9b0b-45f2-8ef0-213b108640c7,loan,dormant,2020-05-31,2420.66,EUR,
d0723148-2d32-46f3-8373-b7d1afa34e00,696854a8-8ce6-4c3b-a9d9-95f82e5766f5,loan,dormant,2021-10-03,33789.97,USD,
6d8591a5-393a-4aae-b52c-58b8c822817d,f52cff14-038c-4df0-b9f8-2207bd2673ce,checking,dormant,2024-03-26,27844.57,GBP,
91a21e13-71ed-44a5-8e1f-7838ad49d6e5,49eef470-e7e9-4cea-9b38-3568177c3cf6,checking,closed,2021-01-22,36959.8,GBP,
b1a07f28-0ef1-4377-b397-f0a1c297e7bc,a3530181-5787-4039-a443-af571f1bab1f,loan,dormant,2023-09-28,34337.56,JPY,
89643e98-350c-412f-bc15-4662f4ae01ef,ccace399-40b2-42b0-9e77-3c4f0708c3bd,checking,active,2020-10-21,1966.29,JPY,
ec318456-e168-4397-8543-377f8d909e35,dbb7796e-1955-4859-82db-9924403db026,checking,active,2023-10-11,31540.28,GBP,
4d14a7eb-29c0-4287-8933-f0403364747a,008dc788-1ed4-487c-8a69-4866abfd37e3,credit card,closed,2021-05-13,39272.82,JPY,12202.42
34e32fd3-1ebf-4607-90c0-5de519736919,4ef50ffa-2faf-4344-b7d3-5874cb9c62c9,checking,dormant,2021-02-06,29905.29,JPY,
a05bfd03-25a3-4ee9-a401-7d44adfe9b2d,3baa857b-f70d-4807-9442-913ee3077ddd,credit card,active,2020-01-14,45872.76,USD,37584.68
c8c04449-53bf-4777-ac6f-b7d707a755a6,d1b6e66f-6e7e-48a6-93a2-b3af41b4191a,credit card,closed,2020-07-14,35268.34,GBP,38396.95
a80bf841-8abe-443a-b229-febcf1386824,94226522-a9fc-417c-bf56-f4a8e6a35a07,checking,active,2020-01-14,2646.41,EUR,
7ddfe590-8471-4be5-9047-ca29b07be323,58d4e626-b9ce-4b13-b35f-b117d60cdc44,credit card,active,2023-07-31,47589.24,JPY,1153.43
27c254d5-1075-408d-a081-f8fc5f895e4b,25b19d1d-a712-4dc1-9ba0-b7e9f9a5f221,savings,active,2022-05-09,7855.43,EUR,
fa5bb839-f26c-47dc-80a0-ade5d59c743e,40a0c0c1-f264-457d-addc-30c94a855bfc,savings,closed,2023-06-08,15921.78,USD,
7c5e2384-d376-467e-b3f6-1fc25ada12c3,eb154474-b425-454f-93b0-1545c22da498,credit card,dormant,2024-01-28,35905.9,USD,49396.73
e97bf400-12dd-40e6-beb5-eedf503f03a7,788ea2eb-32df-4939-b20e-d3516a3e52dd,savings,active,2020-02-29,8515.65,USD,
8113c7fe-7563-400e-a0b6-9e680906a985,4ef50ffa-2faf-4344-b7d3-5874cb9c62c9,savings,active,2020-10-06,30017.56,GBP,
3f4fa82b-1070-4385-83da-8ea45a08d6d1,20bfb19a-7aa1-4c00-8808-7340ca6ce88b,savings,active,2024-02-09,12308.6,EUR,
f3138af5-3330-4220-9b3a-80f07601d6b9,e24c5264-d2a0-479e-a188-fc7b2732d50a,credit card,closed,2021-08-31,7238.54,GBP,49529.83
c27ae7f9-609a-4265-b37d-9ebedc657149,2a47f401-8df1-413a-83a8-9e87c4edc5cb,credit card,dormant,2021-08-18,25874.0,USD,45502.74
42639157-7a09-4a25-bb24-746719427813,cca75b56-2318-42ce-931c-224b0d8c7b6f,credit card,dormant,2020-08-23,23619.89,GBP,32902.27
a0cd83ea-bf24-405f-82a3-187b53f67e48,53802e63-6d34-4f66-bc4f-ee0d75fad7d8,loan,dormant,2020-12-22,9856.11,USD,
a882d054-bacf-4bb6-9371-65cd2355dc08,1ed9cdb5-d389-42c3-b9b9-422fe25c0d6b,savings,dormant,2022-06-29,28061.48,GBP,
b42d8251-aacf-45fe-b30d-e6344ff9ee27,54c99c46-45f2-4db2-957f-2edbfdd7f951,checking,dormant,2022-12-27,9761.54,EUR,
f9af78af-9b16-4614-aca0-f8d5e8d3f16e,136f59b5-0dae-4a3e-acb4-a3322ab39f2d,credit card,closed,2023-07-02,37550.92,GBP,13413.54
1a0383a4-0bf1-4d0e-b4d6-44d964fe69ce,0e4f2af1-6cd2-416d-b4ae-0d26aa42f9a6,savings,closed,2022-02-23,7183.57,JPY,
6482ad46-b07f-4561-a24d-537106e10e5c,44f138ff-3fbb-4644-8623-ea2efa2f65cc,credit card,closed,2020-10-22,39093.96,EUR,37611.34
f8f2f79b-9917-4fb9-ae32-032948b68b18,9ef121a0-1e69-4375-a574-cd50917badc7,credit card,dormant,2022-10-27,47064.75,JPY,13411.14
c9a51e25-5acb-41cc-9d2d-70e9e6298021,5899ce41-2cad-45bc-aa28-3bdeb67de975,checking,active,2023-04-11,563.47,USD,
9dd9d098-955c-4d37-9fed-1846a419622c,990b58a8-f5d8-4112-8216-a09b7929028d,savings,dormant,2020-08-27,13946.13,JPY,
2ab01729-703a-4fd5-b93d-8bfe580c7ddd,b8f52735-0361-4b39-9dd9-0fbfb5ea61d6,checking,active,2022-04-16,7441.83,EUR,
853b4955-3d60-49c4-96e3-318d8ffaada4,6f3b4e0e-509b-4f1e-adb0-13c0d5510e7f,savings,dormant,2023-03-19,9022.33,JPY,
f2ec0565-45e7-495a-bb34-a2ab7500aa2b,3529020e-b957-4ada-81af-d554952fa0ab,savings,closed,2023-03-28,23497.55,GBP,
6c4dbf1d-75c9-4074-9d42-82fb5ffbba01,aeaa8940-5e50-45c4-b40e-d5eba07606ca,checking,dormant,2021-03-10,46286.08,GBP,
37862f30-314a-4b6e-8589-59f8b760b63a,85c924e9-a029-4538-9d7e-78484fc87095,loan,active,2023-01-04,39719.16,GBP,
07e36a11-4c90-4aa3-a220-c2361c8e968f,6ee57431-a0e1-448f-b2c6-61ebac0e8fb8,loan,closed,2024-04-30,48913.26,EUR,
52d98f5a-1acd-4389-86c2-1c879ec6e8fe,dbb7796e-1955-4859-82db-9924403db026,checking,active,2024-02-24,45711.37,JPY,
2f0ff3b6-f3be-401f-8ced-88821ec233c5,177535b1-e404-4b26-8be8-26d5e6f04b71,checking,closed,2022-05-27,31125.72,USD,
1abc4747-bf24-4b11-8c14-b6a03ec8738b,c61eb0a0-8b69-417d-828f-859c13e539b8,loan,active,2024-08-08,48558.84,EUR,
bd377518-8fed-4ca8-8d51-9584d85d4f3d,0cffcfce-f582-46cd-827f-4c22b14ff3bd,savings,closed,2022-01-04,1920.78,JPY,
1f025e17-8ef8-4c85-bcbf-a60e95670a0d,29be865e-f418-4896-87c3-53ff91f94684,savings,closed,2020-06-15,32457.67,GBP,
fef427c2-93ad-4358-99b8-8c40c4bed91b,3a931b15-6fec-45fb-afe7-a915ae950dd5,loan,closed,2020-10-24,49502.1,GBP,
746de6e4-1f7e-4746-9b8d-06d87961ac89,4fedb6cb-1c08-404d-9195-7d728c2a5835,checking,active,2022-11-26,35264.81,JPY,
b64a11db-6334-481e-8ffd-4e6ab32b098e,182f65fd-fd4a-4302-bbbe-9115516ff453,credit card,active,2023-06-23,46080.86,EUR,38255.58
02411bb8-3566-49bd-abf8-ba47a65a198d,d7e27b8b-b7fa-4b13-93e3-7c5a64da013d,credit card,dormant,2021-08-08,37598.71,EUR,32233.35
f4ae62e6-b641-4a83-b13e-8187084367ea,eb416bbd-9824-47d1-af35-46350fef847e,savings,dormant,2020-02-11,44110.29,JPY,
8ed476e0-3503-4da7-863d-0ed7b9786fa8,31136578-aa9d-4db8-ac9f-91d3f7da6d65,loan,closed,2023-12-08,10148.04,JPY,
da45c7e8-01ff-4a7b-8bee-c1d52d902d0c,ebabd67e-f106-4266-a4d6-1894cec26441,savings,closed,2020-03-31,39182.71,GBP,
de27c5a5-d9a7-49d0-95fa-709bb7d68248,da5cfb10-44ac-49d1-ab66-16e4e3fb1f8b,checking,closed,2022-02-22,-991.27,GBP,
60bdbf93-ec3e-4204-8054-af2805062b90,9db332ee-e064-40c0-9105-df1e584e84ce,checking,dormant,2020-09-04,22409.49,USD,
cb8b144f-77aa-4598-a6bc-06068471603c,38340df8-7b8a-4f40-a65f-1827af5d207d,savings,closed,2020-01-17,24514.68,JPY,
8f5e6f64-0eb5-4f4d-be71-77b6c3234ff9,752390f8-945b-424c-8fec-fcbc808db90f,credit card,dormant,2021-12-24,35618.3,USD,37336.67
0e9d1007-fdd6-4f33-ad24-8e9c5003fa5e,0b38e1b6-ff13-4425-bfae-2784b83ee954,savings,dormant,2022-08-16,43781.11,JPY,
150732b8-db68-4af8-99ae-e05c599ce3d2,a02ddbe3-60df-483c-930e-9456440b665d,loan,active,2023-04-08,22143.41,EUR,
b63a51b8-3ed4-4d5f-995d-5de4cea4d44a,6ce571d2-ed10-4207-91a9-f620c9c459d9,credit card,active,2021-02-09,41513.59,JPY,35328.53
efd3e145-5ffd-4a78-9689-90482fb1a6b4,15b01670-77a5-4e34-8b14-69b8fa504ce0,savings,dormant,2023-06-27,33256.65,JPY,
fe0d7fde-0df4-464d-8bb2-5e2df9857755,3d5aa361-835f-4ce6-b1d3-a4d5921976b6,credit card,closed,2022-10-27,4432.21,USD,37389.29
e1623744-5ba1-446e-bf80-4db5ae2c3304,bd27139e-6b43-4297-ae0d-78e94d4ec39f,checking,dormant,2024-05-04,33604.48,EUR,
ce31bda9-c707-44ce-b962-9c6d1d4208b0,0ff79cc6-8101-40e7-b5ca-916289db41ad,credit card,closed,2024-03-07,44251.68,JPY,46196.79
9139fe2a-d871-4c39-a755-9ba2569a141c,5cb3a85d-fd87-441c-abcf-8ae9a0774d79,savings,active,2020-10-29,11908.6,JPY,
8b4d072c-529f-4bcc-815f-17ed03803720,db5f7d18-7185-4242-8b94-2802b14cbac3,savings,active,2023-03-01,21289.96,JPY,
09929a40-4138-4bb5-afb2-ad5800ee27cb,00864a92-ac3f-4902-b904-5251cc46b642,loan,dormant,2024-07-19,44041.13,EUR,
de6deee7-1fad-4e71-86f1-4614fb0be199,91392b2a-c1ec-448b-9c22-0d996f45f333,savings,dormant,2023-02-23,30295.37,JPY,
3fc5103e-99b1-4323-bfc4-94356a32d3bf,b1de9ebd-188f-464b-867b-38e86bb10995,loan,closed,2020-03-27,9869.08,GBP,
a672825f-b33f-4b89-9c63-7de20642b553,3c720bda-94cf-4115-aade-f406c7a78ec2,savings,active,2020-12-15,18113.87,JPY,
bee69a8b-6095-41a1-8a18-0d4ddd2548c0,80c7993c-988c-481b-b6d6-40c5d9bd63e3,checking,dormant,2021-02-05,47049.21,JPY,
6d0a78a6-1699-429d-a5a2-5643ecdcf5e2,8df6780b-f78b-4c3f-92eb-510dc88b8910,credit card,closed,2022-02-28,10460.61,JPY,19688.68
d18e2f47-e4be-43ff-82d7-1e883a8ccc51,801ecac8-a211-4041-9293-e041ce82b9d8,checking,closed,2023-11-27,39138.71,GBP,
7c208b26-4baf-40ca-bde9-31f7e908eb5c,e02dfae9-1bc3-4f0c-b446-1ae1d46d2f94,checking,active,2020-03-17,41800.09,USD,
c58584ac-b49b-47b0-8f67-fc188ccc6a96,4549a937-77c3-4748-a7f2-25da8802ba2a,credit card,active,2020-02-29,21071.7,EUR,30312.39
da5d86f3-9a9d-4b4e-9ab0-0e545eb7e18b,aef45abc-b574-4057-bc8a-ed9032ff17c3,checking,active,2020-03-24,20565.2,JPY,
a34f9921-32c3-43e3-83ea-0f5f5dd16613,0a217987-79ff-4f8d-ac57-5829ad73a03b,checking,active,2023-07-11,3955.3,EUR,
298bb0a7-bad2-435f-9443-2d007cc77daf,3d89d7c5-d310-40ff-9dcf-d09c8acaa18d,savings,dormant,2023-04-06,10894.75,GBP,
10673eda-f299-4288-a974-a825c5254196,bf5f8803-02dc-4901-828e-f09af210ec3b,checking,closed,2023-07-22,-637.23,GBP,
48eea41c-b81d-4977-9745-29eacb97f244,fcdf77c0-fdfd-4471-b0a3-72efdce05c6d,loan,active,2024-07-28,20901.2,EUR,
4c2db39a-bdfa-407d-bd60-974d4c14e1a4,b5620202-3310-4524-8769-a70730253e8e,credit card,dormant,2020-12-27,369.04,JPY,27462.99
96c20346-8481-4f24-969f-bd32480a378e,73b2f801-2fca-462b-9605-cf40c804209d,checking,active,2021-11-14,33306.74,USD,
301839b9-71fc-4ace-98be-8e1f94099121,e6434d8d-6e1a-45a1-baa9-a63ef61e8d5a,credit card,closed,2022-04-18,18502.19,JPY,37296.68
2642b86e-3484-4b35-99bf-81cf463a852b,3f5e8bd4-07ee-4ecc-8935-f8e87e249de7,checking,active,2023-12-02,28024.69,GBP,
1a434c85-74a2-49d3-878a-27c662a05871,3ac4ce6d-4627-48bd-9906-5691318e2d71,savings,closed,2024-01-06,45661.14,USD,
bbd9579d-577c-48be-838e-e31cd2600516,50d37c70-abce-4c92-a314-836b31cd261b,credit card,dormant,2023-10-13,4370.92,GBP,8000.79
cf910f2f-cf8a-4ca3-903d-649aaf477376,59552970-2bef-4585-ac49-ada4c275e577,checking,active,2022-01-26,29707.67,USD,
fa595e97-49bd-4e5f-98ad-a141ffc0c8d2,bff58d17-0182-4748-ad5e-ba485cd8ce18,checking,closed,2020-11-23,2368.47,GBP,
8b179ddb-f418-457e-bd48-55a620a7f2ef,a02ddbe3-60df-483c-930e-9456440b665d,credit card,closed,2023-01-25,44163.16,EUR,9575.1
0ceaa547-c27c-4fda-8080-ba3865d1623f,61574376-8d78-4b7e-a308-6de72cb7c6e9,loan,active,2024-01-27,25606.81,USD,
e9a329fa-ae76-4f46-aa78-a93cb23bf7bc,1a201de8-94b7-4857-a617-dc85b2a7a0a1,credit card,active,2022-07-03,32330.54,EUR,11098.57
1201fd5f-e94d-484b-bc22-882ea3c6c0aa,3b2bccf7-78a2-4760-8a33-1b1d988ececc,checking,closed,2023-10-12,24222.95,GBP,
9ed44c48-e437-4d59-81cb-a7375d22c792,e8de5a4a-78d8-41eb-afde-816b5168fe69,checking,dormant,2021-04-02,48111.53,GBP,
2cd97670-5515-43ac-9200-6a8b755e28a9,f35883a4-2d44-4c86-aa19-bfcfe0d69f16,savings,closed,2024-03-16,-733.86,GBP,
b3947a9d-fd0e-4143-9cd4-b33ef404279a,fae1dced-6d7a-45d0-92e3-5977729d4410,checking,dormant,2021-10-03,10814.61,GBP,
73f090ce-c8e2-4538-85f8-e1f32b154942,d4f75e50-2041-4f5b-8171-d2aed0d94a60,checking,closed,2022-03-05,24348.82,USD,
3972c491-79c3-44d8-b368-7a64fc014f45,54b7928d-fbd3-40fb-94d2-e7d4677d4238,loan,dormant,2022-08-09,34538.1,GBP,
a717c86c-cbca-4160-9ec3-405324eae80e,86dbedbb-b60d-41f7-82c1-dba865bb14a1,checking,dormant,2020-05-25,1886.25,EUR,
1681ee42-d478-4bce-bbd1-54a517f7c1b5,f19b932b-7fc9-4455-b400-72c2c728bb9e,savings,closed,2022-06-26,30704.82,GBP,
40b3028d-3993-4674-bf60-4062c538a742,b3a7724b-e79c-44a0-a1b4-4a0f41f10a5f,savings,dormant,2021-02-17,14229.24,GBP,
ab38b383-e795-4b96-8881-a60f82c84d4e,5f4c8b67-15aa-42ba-9df4-fa95b1418c12,savings,dormant,2021-11-24,24242.9,USD,
c4a26d73-d653-48ec-a78a-c9752785fbeb,3ac4ce6d-4627-48bd-9906-5691318e2d71,checking,dormant,2023-02-26,18116.49,GBP,
7cc90be8-b1b5-4f5d-8ef1-cf86396b3f96,e13032a9-1b5a-401d-964b-fcadb6419c2a,credit card,active,2023-10-07,48547.27,USD,33756.32
e9b2a634-925e-43db-a324-184669fc1697,257200c4-6541-4cc3-9525-e0497dadedf5,checking,active,2023-01-10,3151.6,EUR,
49ebaf07-5dfa-4fb1-935e-6e0fb2646574,25460daa-a0d0-4bb0-8a43-ff65be5616d0,loan,dormant,2022-04-15,12235.64,JPY,
8152ab6c-9a03-42a1-a123-3b7e0bb5f9e2,00864a92-ac3f-4902-b904-5251cc46b642,savings,active,2022-02-14,20287.06,JPY,
b273e0d3-fac6-4e24-b5b1-4801d5206146,5a7f00c6-1d75-4c92-831f-7b7ecaa2b936,checking,active,2020-01-09,25547.59,EUR,
37ecd0c4-6792-4bf7-95ad-e45449c678fc,62fde459-8a4e-4cdd-86c6-513c8082fbb1,loan,closed,2023-05-24,8082.68,EUR,
3646e408-1eec-4499-b7dd-78935f310dac,7eafb5c9-4875-489a-9729-9194e84ed22f,savings,closed,2022-01-22,37241.93,EUR,
cee2e46b-0da2-4bde-a9b1-9fa4f1be46f7,2cb9cfa5-923f-4574-9fc1-7a6cdb45e72d,credit card,dormant,2022-02-19,26083.2,JPY,39971.34
d0ab53fa-c82e-4fef-8d6a-0669dce444f1,7be047c1-caf1-4cb7-8a8b-5cd212974c96,checking,closed,2022-12-03,38703.88,EUR,
bffccae3-543e-4236-8a34-c0fcfe42bc5b,3bfdd7dc-6c92-455c-aa9e-0b4dc925e8a8,credit card,closed,2021-01-30,15652.95,JPY,14887.5
f81db0a9-0cec-4d16-b0c7-fbd7bc5e748c,e88515a9-4205-4cae-862e-d2532c35a902,savings,active,2024-07-02,36847.68,EUR,
bf8c8ff5-db81-41a1-9032-806f9dd95d17,cd3de236-42ae-4fbf-8777-52e7c355f48b,savings,dormant,2022-01-27,12474.48,EUR,
72f3b1b2-606c-4818-b41a-65cb31d12560,c61eb0a0-8b69-417d-828f-859c13e539b8,savings,active,2021-07-19,1710.87,EUR,
f9e1a7d4-2f0a-4812-916e-23254030055e,70d8cc70-f90a-4dca-8850-bb792044186f,savings,active,2020-01-11,19231.75,JPY,
1a321449-e958-4852-87dd-30c414b0ef31,e14d9976-b2ab-4230-b7e8-ab8ea71cc821,credit card,closed,2024-03-01,42008.96,GBP,2187.41
831d78e1-6041-4583-83a8-85a1ff7507ed,85c924e9-a029-4538-9d7e-78484fc87095,savings,dormant,2021-12-27,19530.66,USD,
03b40831-9bdc-4cc3-838c-06f2426b8f45,ea7adaf6-0000-4a33-bedb-74bf366a2db1,savings,active,2021-07-26,13894.11,EUR,
82e62dcc-e338-4a79-a6a1-62da0056e372,2af3f8d4-cd3f-49d2-8c0a-59f8ab9dccb9,savings,dormant,2020-11-28,35729.35,EUR,
b7287e87-597c-49ab-a313-181d0af8b2b4,165b9718-65fa-414c-9337-ae0542fa51a7,savings,active,2021-11-29,45726.82,EUR,
514e4bfd-d124-46a9-91a5-9b876f52193a,7c06bc35-57e8-4031-9990-952d6fe7afd8,checking,closed,2024-05-11,19290.08,EUR,
70f81bb1-e6d2-4a42-bc93-4273544cb8d7,e629c98c-dbbf-44ec-bba0-983adfbadc37,loan,closed,2021-06-12,13691.06,GBP,
d9836d94-bb6c-49fa-8dae-78eb146e73b6,fdc65558-94ab-409f-92ff-192878d22a3c,loan,dormant,2024-05-24,5134.85,EUR,
41973cdc-4533-4669-b556-91289c5034d7,a5d96e50-c420-4068-8e0b-3d8ec724dcdb,loan,closed,2021-04-27,41163.63,JPY,
fdffd9d0-083a-4f77-b9da-6761de8c25de,2df80fdb-d4ce-4cf4-81ad-e6ec500d594d,checking,closed,2020-05-20,23569.46,EUR,
4052cc70-aee2-4746-8355-98ead8928d40,c061937d-c402-4556-9183-394110a0aa91,loan,active,2020-11-08,7913.91,EUR,
aab45421-3ef0-4d6f-827b-5ac90486efd0,8fb909b0-c812-4e1f-aea5-754e0f431913,credit card,active,2022-09-01,9344.38,USD,7937.89
38721f91-5bc8-4b23-abb7-c68a35dc2a50,37946780-6db7-417d-a610-8c5c4e5ffd84,checking,closed,2021-04-28,25550.05,EUR,
acf423fd-9c8d-4c28-a0ac-660924e03bda,c72a6017-0394-4c3e-840e-9dcaf039780a,credit card,dormant,2022-12-06,9965.11,USD,15489.25
b8a0a474-542b-4b2e-9e8a-4da9ea526aeb,33ce92c0-6266-4893-8b16-6cefdda5799d,credit card,closed,2020-06-20,9633.89,JPY,21635.34
9b0d969e-5064-4231-b13b-39c38ca2eb86,8b12ff15-43a8-44d7-b7f4-5d721ea3084b,savings,active,2023-03-02,4594.65,EUR,
2992d79a-df5a-472c-acc1-102bfe019177,f909528d-af27-4788-bcc4-72ca584e6757,credit card,closed,2021-10-31,10122.23,JPY,35821.8
e2a99431-849a-4515-808f-92de9e402b0e,4b9b8770-13be-43f5-9337-eaadd4296822,savings,dormant,2021-05-25,5052.52,EUR,
921aa074-9f0d-499e-aa8b-b22768290d7a,cfc6e440-b279-496d-b2b7-c78639c7cd83,loan,closed,2023-12-31,15220.79,EUR,
023f53f5-4966-4541-b5d8-ab74f4270799,1f7f6b9d-4b9e-4e41-b5f7-36482eea5897,loan,closed,2021-09-14,8260.73,GBP,
34fb1e45-2fcf-4ad2-a078-3cc443ce0537,c1b9501c-45db-486a-bfd1-9a58c372de65,credit card,active,2023-10-09,48528.93,USD,48086.71
9f28492a-56a2-43cc-b4f9-39184d22fd38,0ea8ff2f-4ebd-4239-85ae-a4f37f6dc1cf,credit card,active,2023-09-27,47846.21,JPY,15458.44
b2cc82bd-a22e-474f-adb7-376b6634fb32,0773e264-08e6-498a-8f58-a30e41bd22b4,loan,dormant,2024-06-09,3180.78,JPY,
24f56f90-9bfb-4a01-b061-adb4b7902c8e,460be4bd-eea1-43c2-8989-a18a25a6e11b,credit card,active,2023-06-25,48596.69,GBP,24917.86
77615d27-a678-4a08-b527-d6fc139b439c,b8f218b8-df7e-47f8-af73-27404b515781,savings,dormant,2022-04-25,18001.03,JPY,
b45b2741-bc4d-4515-99e7-97b94edbe33b,0dea4042-2f9b-46a6-9d9f-1f8b247624a5,loan,dormant,2020-12-10,41749.27,JPY,
f7e7cac6-7255-4caf-9e80-09c9f5bb95b6,cc58afdd-f6b3-4d07-8626-1f6f74cf6beb,loan,active,2020-10-08,28792.96,USD,
2a747d66-1038-49eb-aade-4c559d0895c7,725187e5-6dbf-438c-8258-7349219b3991,savings,dormant,2020-12-26,38789.31,GBP,
47e9cad7-d948-47b3-be49-a9d224826dfd,5f4c8b67-15aa-42ba-9df4-fa95b1418c12,checking,active,2023-12-07,8038.62,GBP,
7f72f8ed-345a-43eb-8ce1-a0e52ab247f2,2f5341ec-e7a3-452a-9841-e764cf65eb7e,checking,dormant,2022-08-01,21903.38,EUR,
2e55d603-6e4c-4fd2-b2c3-3ea27a0d640a,12b35502-5215-45ba-8e63-ef97590d75bb,checking,dormant,2020-12-16,19262.81,EUR,
e4411e88-ac06-40b9-a373-434fdfb6b71b,4f1d3e1a-ff12-4151-be66-69042ba9b033,savings,dormant,2020-10-07,5263.91,EUR,
fd569603-86ae-423b-96fb-8d1db089f323,8f7fa779-eba7-4de6-a231-b1b7a7a32503,loan,active,2023-02-21,9527.77,EUR,
88af7cba-80cb-42c1-8e34-be3f5e41a633,9c5ee3e0-162c-4428-81d7-9dc3ee52dfd8,credit card,dormant,2020-09-10,26322.17,USD,21525.0
cdd09a82-45e9-4f0d-9d62-33b66c95d254,ac3d449d-31c7-4d13-b90a-c59fb3864659,credit card,dormant,2020-02-29,-602.31,JPY,42507.91
22e617a2-be30-4521-8488-92cabd874123,2a52286b-c2bb-4920-9a36-ea30c4e4978f,credit card,dormant,2021-02-05,4426.5,JPY,49907.32
6f1ec02a-439f-425d-85c4-ba9be925f1f7,9bfb69ba-d916-442a-b3db-423e37ea73d8,checking,closed,2023-01-11,39597.2,JPY,
c6ebc195-7693-41f9-8c3e-117d5f75a75b,11f3a26f-d1af-497a-9ee1-bec72f6ce169,savings,active,2021-08-22,6999.64,USD,
e083b1dc-ca38-440e-a308-189608413c3f,286746de-2fe7-4468-b41e-1e698517c47b,credit card,dormant,2022-12-22,6027.24,GBP,2627.16
dc0a113e-d42d-4dde-9357-d2a9f53e9dcf,a5c251cc-71a0-4133-9fc9-869cb790986f,savings,active,2022-02-04,37170.23,USD,
52412ac8-831c-4153-a949-ff8e5b519b7e,acf1f5d4-ccec-4993-9f46-c1ef8feb1540,checking,active,2022-09-13,24769.5,EUR,
8b93475d-5ff6-403a-888b-96584d82ab91,80c7993c-988c-481b-b6d6-40c5d9bd63e3,credit card,closed,2022-05-08,37585.58,USD,11382.06
09f07dae-b8ec-4cd5-9fcb-ba97a22ba7a1,70233ffd-d7fa-4f55-a1c1-ac0e9afd071c,checking,active,2023-02-05,35388.35,EUR,
8bdf3591-6998-4f94-8d09-11b06a101e3a,7eafb5c9-4875-489a-9729-9194e84ed22f,savings,closed,2020-09-02,-140.75,JPY,
4aba8949-4a4f-4830-a3b7-1ce2a11874c9,ff3e34e9-777c-4802-89b8-d68856e01c5d,loan,active,2022-08-07,9292.88,JPY,
2ef98bbd-8a5a-4536-902e-5eea928d4c95,7da36436-c150-46c0-aa5f-3aadc90dca44,savings,active,2024-07-05,10159.32,JPY,
716758fd-ff1e-4276-9e9b-233777dec1d1,1d364e38-c8d6-42fa-8469-68bd90b30d3e,credit card,dormant,2021-08-13,18685.08,EUR,5565.55
5195e911-a8c7-4cc6-aa27-dea5ea42d2c0,75fa3959-16a3-4dd7-a9ee-3d8fef6a2974,checking,closed,2023-08-31,26874.27,GBP,
9bd740a3-38c7-4841-99b3-1114b0a0a28c,39d4e353-7242-48cb-9bb8-79c089e5f46a,checking,dormant,2020-11-09,33096.91,JPY,
8e6c4e05-8aff-4474-ad92-d3fca14af524,b4296a32-7a95-4683-868c-a7b91eff71cc,checking,dormant,2023-07-13,5392.66,EUR,
9063ac03-e073-4924-b65f-cabf223efdd8,ed47b778-4efa-4865-89da-8e7791f3f41e,loan,dormant,2021-01-04,27273.83,JPY,
1357142c-89a1-4833-ad3e-25f15df3497d,17368bd9-a2a9-4b6c-8594-da4718a622ec,checking,closed,2023-10-04,39885.02,GBP,
bf6430a4-1eac-4d86-96ee-442af4a2c9f8,c9cb5171-be7c-47d7-a830-b1c7ce63da96,checking,closed,2020-10-01,7115.25,JPY,
488ad5ed-6ff0-4684-8939-dd75e1835237,76408c84-51e6-447e-9462-a52f325aa5d2,loan,closed,2023-11-15,13458.69,USD,
36fabf4e-21f8-4100-abfb-b0230391acaa,c1c216c6-afd4-48a7-bde7-3d9e4cf1c6d3,savings,dormant,2023-02-05,15579.53,JPY,
03d07c2a-b48e-42ac-8581-f6b5cd37f3d0,48f15169-ff2a-4aa2-94e4-8f6ab5e5d6b5,credit card,closed,2023-06-05,19920.54,USD,4236.18
3df6aae1-9430-49f4-9065-8397532c4d99,0773e264-08e6-498a-8f58-a30e41bd22b4,checking,active,2022-01-04,49454.07,EUR,
5a41c34c-0a79-48f2-8b54-0c04c9ac7596,58d4e626-b9ce-4b13-b35f-b117d60cdc44,credit card,closed,2020-09-01,13490.09,JPY,46322.72
58206517-076c-417a-918f-5118a1454ad6,62fde459-8a4e-4cdd-86c6-513c8082fbb1,loan,dormant,2023-04-23,9145.5,EUR,
2389a9c0-929d-45fd-95ea-aee7a6b7d71c,722ba41f-4b84-46aa-8dfc-420dba241a2d,savings,closed,2022-10-27,25097.7,GBP,
ba7bcb2f-cdb6-44f9-9ed8-fc957880c8a8,77be0024-0d84-4c8a-8f58-d4ecaf75d8cd,loan,active,2022-02-23,21772.04,USD,
0efb3200-3bc8-4430-8b27-1b25bfb95f08,3ac4ce6d-4627-48bd-9906-5691318e2d71,savings,dormant,2024-04-14,49953.45,USD,
